member_id,cutoff_date,churned_90d,r_days_since_last_txn,r_days_since_first_txn,r_days_since_last_redemption,f_txn_lifetime,f_txn_90d,f_txn_180d,f_txn_365d,f_active_months_12m,f_avg_days_between_txn,m_spend_lifetime,m_spend_90d,m_spend_365d,m_avg_basket,m_max_basket,t_txn_trend_90_vs_prior,t_spend_trend_90_vs_prior,rd_points_earned,rd_points_redeemed,rd_points_balance,rd_redemption_rate,rd_has_ever_redeemed,c_distinct_channels,c_distinct_brands,c_pct_app,c_pct_online,c_pct_in_store,tier,tier_rank,country,home_brand,p_age,p_tenure_days,dq_join_date_unusable,dq_profile_conflicted,dq_sign_error_txns,dq_points_imputed_txns,dq_amount_recovered_txns
M10347,2026-04-01,1,81,474,,2,1,1,1,1,474.0,175.85,160.36,160.36,87.93,160.36,2.0,161.36,352.0,0.0,352.0,0.0,0,2,1,0.0,0.5,0.5,Silver,2,IN,PulseHome,27,582,0,0,0,0,0
M10408,2026-04-01,1,66,896,66,3,1,1,1,1,448.0,197.49,103.2,103.2,65.83,103.2,2.0,104.2,398.0,276.0,122.0,0.6935,1,2,2,0.667,0.0,0.333,Silver,2,US,PulseMart,50,1268,0,0,0,0,0
M10427,2026-04-01,1,105,1496,844,7,0,1,1,1,249.3,422.05,,98.65,60.29,98.65,0.5,0.01,971.0,139.0,832.0,0.1432,1,3,1,0.286,0.143,0.571,Bronze,1,IN,PulseMart,30,1876,0,0,1,0,0
M10560,2026-04-01,1,192,347,,3,0,0,3,3,173.5,294.99,,294.99,98.33,151.13,1.0,1.0,516.0,0.0,516.0,0.0,0,2,1,0.667,0.333,0.0,Platinum,4,IN,PulseEats,40,352,0,0,0,0,0
M10598,2026-04-01,1,11,1273,11,2,1,1,1,1,1273.0,80.62,37.89,37.89,40.31,42.73,2.0,38.89,161.0,76.0,85.0,0.472,1,2,1,0.0,0.5,0.5,Silver,2,GB,PulseHome,24,1765,0,0,0,0,0
M10604,2026-04-01,1,271,524,305,4,0,0,3,3,174.7,313.45,,184.98,78.36,128.47,1.0,1.0,581.0,47.0,534.0,0.0809,1,2,2,0.5,0.5,0.0,Bronze,1,IN,PulseEats,40,609,0,0,0,0,0
M10617,2026-04-01,1,153,427,427,2,0,1,1,1,427.0,94.13,,22.95,47.07,71.18,0.5,0.042,217.0,100.0,117.0,0.4608,1,1,1,1.0,0.0,0.0,Bronze,1,IN,PulseMart,50,1588,0,0,0,0,0
M10653,2026-04-01,1,58,936,628,9,1,1,2,2,117.0,618.14,20.96,44.34,68.68,290.14,2.0,21.96,1127.0,61.0,1066.0,0.0541,1,3,3,0.222,0.222,0.556,Gold,3,IN,PulseEats,29,1111,0,0,1,0,0
M10661,2026-04-01,1,145,331,,2,0,1,2,2,331.0,190.3,,190.3,95.15,152.43,0.5,0.007,371.0,0.0,371.0,0.0,0,2,2,0.5,0.5,0.0,Gold,3,US,PulseHome,36,728,0,0,0,1,0
M10677,2026-04-01,1,145,637,,7,0,2,2,2,106.2,312.15,,80.61,44.59,77.07,0.333,0.012,687.0,0.0,687.0,0.0,0,3,3,0.143,0.571,0.286,Silver,2,US,PulseMart,33,851,0,0,1,0,0
M10687,2026-04-01,1,213,845,,7,0,0,4,3,140.8,704.6,,329.68,100.66,255.98,1.0,1.0,1233.0,0.0,1233.0,0.0,0,2,1,0.0,0.429,0.571,Bronze,1,AE,PulseEats,41,924,0,0,0,0,0
M10693,2026-04-01,1,105,1176,810,5,0,1,2,2,294.0,371.72,,227.24,74.34,191.64,0.5,0.005,650.0,170.0,480.0,0.2615,1,3,1,0.4,0.4,0.2,Silver,2,IN,PulseEats,28,1296,0,0,0,0,0
M10708,2026-04-01,1,36,487,,2,1,1,1,1,487.0,62.27,48.8,48.8,31.14,48.8,2.0,49.8,116.0,0.0,116.0,0.0,0,2,2,0.5,0.5,0.0,Silver,2,US,PulseMart,29,553,0,0,0,0,0
M10750,2026-04-01,1,59,1745,,4,1,1,1,1,581.7,323.88,67.72,67.72,80.97,138.28,2.0,68.72,647.0,0.0,647.0,0.0,0,2,1,0.5,0.5,0.0,Silver,2,IN,PulseHome,61,1885,0,0,0,0,0
M10762,2026-04-01,1,43,1462,,3,1,1,1,1,731.0,224.42,36.58,36.58,74.81,143.48,2.0,37.58,393.0,0.0,393.0,0.0,0,2,1,0.667,0.333,0.0,Silver,2,US,PulseEats,40,1479,0,0,1,0,0
M10771,2026-04-01,1,109,392,372,8,0,1,6,4,56.0,611.82,,539.01,76.48,293.01,0.5,0.017,1253.0,74.0,1179.0,0.0591,1,3,2,0.25,0.5,0.25,Silver,2,SG,PulseHome,22,415,0,0,0,0,0
M10909,2026-04-01,1,27,682,437,6,1,2,3,3,136.4,447.02,98.39,271.71,74.5,129.03,1.0,0.836,997.0,67.0,930.0,0.0672,1,3,2,0.333,0.333,0.333,Gold,3,AE,PulseMart,23,704,0,0,0,0,0
M10924,2026-04-01,1,146,268,146,2,0,1,2,2,268.0,87.7,,87.7,43.85,54.13,0.5,0.029,191.0,117.0,74.0,0.6126,1,2,2,0.5,0.5,0.0,Bronze,1,SG,PulseHome,44,956,0,0,0,0,0
M10930,2026-04-01,1,152,781,,5,0,1,3,3,195.3,311.98,,168.07,62.4,123.26,0.5,0.017,624.0,0.0,624.0,0.0,0,3,1,0.2,0.6,0.2,Bronze,1,IN,PulseHome,25,,1,0,0,0,0
M10954,2026-04-01,1,273,632,273,2,0,0,1,1,632.0,90.17,,35.77,45.09,54.4,1.0,1.0,207.0,50.0,157.0,0.2415,1,2,1,0.5,0.5,0.0,Bronze,1,AE,PulseMart,61,1744,0,0,0,0,0
M10999,2026-04-01,1,188,572,,3,0,0,1,1,286.0,289.01,,112.31,96.34,146.68,1.0,1.0,664.0,0.0,664.0,0.0,0,2,1,0.667,0.333,0.0,Bronze,1,SG,PulseMart,56,585,0,0,0,0,0
M11081,2026-04-01,1,45,681,,5,1,1,1,1,170.3,271.03,28.17,28.17,54.21,93.59,2.0,29.17,475.0,0.0,475.0,0.0,0,3,1,0.2,0.4,0.4,Silver,2,IN,PulseEats,42,713,0,0,0,0,0
M11082,2026-04-01,1,83,346,182,7,1,4,7,5,57.7,456.86,48.24,456.86,65.27,146.28,0.5,0.213,913.0,150.0,763.0,0.1643,1,3,1,0.429,0.429,0.143,Bronze,1,US,PulseHome,34,407,0,0,1,0,0
M11086,2026-04-01,1,211,323,256,5,0,0,5,4,80.8,364.68,,364.68,72.94,142.54,1.0,1.0,637.0,47.0,590.0,0.0738,1,2,1,0.2,0.8,0.0,Platinum,4,US,PulseEats,23,384,0,0,0,0,0
M11152,2026-04-01,1,87,1039,,6,1,1,2,2,207.8,255.25,29.58,96.13,42.54,77.06,2.0,30.58,501.0,0.0,501.0,0.0,0,3,2,0.667,0.167,0.167,Bronze,1,IN,PulseHome,48,1186,0,0,0,0,0
M11165,2026-04-01,1,235,502,,4,0,0,3,2,167.3,250.44,,205.23,62.61,117.42,1.0,1.0,467.0,0.0,467.0,0.0,0,2,2,0.75,0.0,0.25,Bronze,1,US,PulseEats,30,535,0,0,0,0,0
M11192,2026-04-01,1,49,431,331,5,1,2,4,4,107.8,473.29,74.76,371.58,94.66,208.62,1.0,1.557,1089.0,93.0,996.0,0.0854,1,2,1,0.2,0.8,0.0,Bronze,1,US,PulseMart,41,550,0,0,0,0,0
M11216,2026-04-01,1,154,1186,,5,0,1,2,2,296.5,418.77,,142.68,83.75,143.27,0.5,0.012,929.0,0.0,929.0,0.0,0,3,2,0.4,0.2,0.4,Bronze,1,IN,PulseMart,51,1481,0,0,0,0,0
M11220,2026-04-01,1,288,1189,,5,0,0,1,1,297.3,387.54,,69.01,77.51,129.51,1.0,1.0,711.0,0.0,711.0,0.0,0,3,2,0.4,0.4,0.2,Silver,2,US,PulseEats,20,1661,0,0,0,0,0
M11294,2026-04-01,1,293,1422,293,9,0,0,2,2,177.8,498.22,,146.85,55.36,88.01,1.0,1.0,1072.0,212.0,860.0,0.1978,1,3,2,0.444,0.222,0.333,Bronze,1,SG,PulseMart,58,1628,0,0,0,0,0
M11327,2026-04-01,1,237,1208,237,3,0,0,1,1,604.0,275.42,,107.44,91.81,107.44,1.0,1.0,482.0,50.0,432.0,0.1037,1,3,1,0.333,0.333,0.333,Bronze,1,IN,PulseEats,32,1648,0,0,0,0,0
M11366,2026-04-01,1,24,1634,,3,1,1,1,1,817.0,269.45,71.36,71.36,89.82,116.83,2.0,72.36,489.0,0.0,489.0,0.0,0,2,2,0.667,0.0,0.333,Bronze,1,IN,PulseEats,61,1744,0,0,0,0,0
M11414,2026-04-01,1,202,974,202,6,0,0,1,1,194.8,306.37,,34.14,51.06,88.45,1.0,1.0,613.0,202.0,411.0,0.3295,1,2,1,0.0,0.5,0.5,Silver,2,GB,PulseHome,21,1271,0,0,0,0,0
M11460,2026-04-01,1,53,1384,,8,1,1,1,1,197.7,439.81,40.57,40.57,54.98,88.68,2.0,41.57,856.0,0.0,856.0,0.0,0,2,2,0.5,0.0,0.5,Gold,3,US,PulseHome,61,1660,0,0,0,0,0
M11508,2026-04-01,1,180,857,,4,0,0,3,3,285.7,233.44,,151.95,58.36,81.49,1.0,1.0,409.0,0.0,409.0,0.0,0,2,1,0.0,0.25,0.75,Silver,2,IN,PulseEats,42,1406,0,0,0,0,0
M11530,2026-04-01,1,74,192,,4,1,3,4,4,64.0,178.7,46.93,178.7,44.68,60.84,0.667,0.526,335.0,0.0,335.0,0.0,0,2,2,0.5,0.5,0.0,Bronze,1,IN,PulseEats,26,218,0,0,1,0,0
M11577,2026-04-01,1,8,8,,1,1,1,1,1,,22.23,22.23,22.23,22.23,22.23,2.0,23.23,51.0,0.0,51.0,0.0,0,1,1,0.0,1.0,0.0,Bronze,1,SG,PulseMart,61,335,0,0,0,0,0
M11602,2026-04-01,1,304,1540,,4,0,0,1,1,513.3,357.42,,89.9,89.35,150.17,1.0,1.0,625.0,0.0,625.0,0.0,0,3,1,0.25,0.25,0.5,Bronze,1,US,PulseEats,26,1790,0,0,0,1,0
M11637,2026-04-01,1,326,1016,,2,0,0,1,1,1016.0,108.9,,55.59,54.45,55.59,1.0,1.0,218.0,0.0,218.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,GB,PulseHome,22,1547,0,0,0,0,0
M11652,2026-04-01,1,49,1622,1167,5,1,1,1,1,405.5,433.39,74.99,74.99,86.68,226.02,2.0,75.99,956.0,50.0,906.0,0.0523,1,2,2,0.0,0.8,0.2,Bronze,1,US,PulseMart,29,1709,0,0,0,0,0
M11677,2026-04-01,1,78,238,238,3,1,1,3,3,119.0,310.89,201.03,310.89,103.63,201.03,2.0,202.03,715.0,89.0,626.0,0.1245,1,2,1,0.667,0.0,0.333,Bronze,1,US,PulseMart,41,594,0,0,0,0,0
M11692,2026-04-01,1,72,490,72,3,1,1,2,2,245.0,216.6,32.33,146.17,72.2,113.84,2.0,33.33,498.0,74.0,424.0,0.1486,1,2,1,0.333,0.667,0.0,Silver,2,IN,PulseMart,56,,1,0,0,0,0
M11699,2026-04-01,1,313,402,313,2,0,0,1,1,402.0,108.82,,33.12,54.41,75.7,1.0,1.0,250.0,76.0,174.0,0.304,1,1,1,1.0,0.0,0.0,Bronze,1,US,PulseMart,37,806,0,0,0,0,0
M11742,2026-04-01,1,125,535,,5,0,1,4,4,133.8,386.11,,312.7,77.22,107.25,0.5,0.043,829.0,0.0,829.0,0.0,0,2,2,0.4,0.0,0.6,Bronze,1,GB,PulseMart,59,585,0,0,0,0,0
M11744,2026-04-01,1,121,717,350,4,0,1,2,2,239.0,359.2,,194.59,89.8,123.24,0.5,0.008,826.0,150.0,676.0,0.1816,1,2,1,0.5,0.5,0.0,Silver,2,AE,PulseMart,28,856,0,0,0,0,0
M11791,2026-04-01,1,111,111,,1,0,1,1,1,,36.75,,36.75,36.75,36.75,0.5,0.026,74.0,0.0,74.0,0.0,0,1,1,0.0,1.0,0.0,Gold,3,GB,PulseHome,20,333,0,0,0,0,0
M11836,2026-04-01,1,138,982,481,5,0,1,1,1,245.5,251.67,,75.45,50.33,75.45,0.5,0.013,556.0,88.0,468.0,0.1583,1,2,2,0.0,0.4,0.6,Silver,2,US,PulseMart,47,994,0,0,0,0,0
M11840,2026-04-01,1,133,1258,,6,0,1,3,3,251.6,464.03,,228.83,77.34,147.72,0.5,0.021,927.0,0.0,927.0,0.0,0,2,1,0.0,0.5,0.5,Bronze,1,US,PulseHome,39,1296,0,0,0,0,0
M11867,2026-04-01,1,104,475,,6,0,2,4,4,95.0,341.4,,206.23,56.9,102.51,0.333,0.009,610.0,0.0,610.0,0.0,0,3,2,0.5,0.167,0.333,Bronze,1,US,PulseEats,24,678,0,0,0,0,0
M11897,2026-04-01,1,170,1654,,2,0,1,1,1,1654.0,120.17,,34.63,60.09,85.54,0.5,0.028,219.0,0.0,219.0,0.0,0,2,2,0.5,0.0,0.5,Platinum,4,US,PulseHome,51,1805,0,0,0,0,0
M11920,2026-04-01,1,5,638,574,6,3,4,4,4,127.6,393.08,199.52,242.6,65.51,112.16,2.0,4.549,903.0,193.0,710.0,0.2137,1,3,1,0.167,0.333,0.5,Bronze,1,US,PulseMart,56,645,0,0,0,0,0
M11983,2026-04-01,1,140,1543,708,7,0,2,2,2,257.2,379.35,,102.23,54.19,102.18,0.333,0.01,757.0,120.0,637.0,0.1585,1,3,1,0.571,0.286,0.143,Bronze,1,US,PulseHome,35,1725,0,0,0,0,0
M12022,2026-04-01,1,225,990,266,7,0,0,3,3,165.0,394.58,,182.03,56.37,107.94,1.0,1.0,852.0,50.0,802.0,0.0587,1,3,2,0.429,0.286,0.286,Bronze,1,SG,PulseMart,54,1213,0,0,0,0,0
M12117,2026-04-01,1,14,1131,,4,2,3,3,2,377.0,248.37,118.32,227.05,62.09,108.73,1.5,1.087,496.0,0.0,496.0,0.0,0,3,1,0.25,0.25,0.5,Bronze,1,GB,PulseHome,20,1231,0,0,1,1,0
M12138,2026-04-01,1,325,794,,2,0,0,1,1,794.0,97.13,,63.85,48.57,63.85,1.0,1.0,186.0,0.0,186.0,0.0,0,2,2,0.5,0.5,0.0,Bronze,1,US,PulseHome,40,1649,0,0,0,1,0
M12208,2026-04-01,1,146,1209,,6,0,1,1,1,241.8,310.66,,28.96,51.78,65.24,0.5,0.033,620.0,0.0,620.0,0.0,0,2,1,0.667,0.0,0.333,Silver,2,US,PulseHome,42,1295,0,0,0,0,0
M12211,2026-04-01,1,10,1029,10,2,1,1,1,1,1029.0,151.69,54.71,54.71,75.85,96.98,2.0,55.71,349.0,126.0,223.0,0.361,1,2,1,0.5,0.5,0.0,Gold,3,SG,PulseMart,58,1408,0,0,0,0,0
M12265,2026-04-01,1,146,306,306,2,0,1,2,2,306.0,154.62,,154.62,77.31,121.39,0.5,0.008,319.0,76.0,243.0,0.2382,1,2,2,0.5,0.0,0.5,Silver,2,US,PulseMart,39,1333,0,0,0,0,0
M12284,2026-04-01,1,13,115,,4,2,4,4,3,38.3,261.04,123.37,261.04,65.26,107.57,1.0,0.897,590.0,0.0,590.0,0.0,0,3,2,0.25,0.5,0.25,Bronze,1,US,PulseMart,54,115,0,0,0,0,0
M12285,2026-04-01,1,152,850,441,4,0,1,1,1,283.3,174.41,,49.41,43.6,49.41,0.5,0.02,305.0,50.0,255.0,0.1639,1,2,1,0.5,0.0,0.5,Gold,3,GB,PulseEats,25,983,0,0,0,0,0
M12311,2026-04-01,1,211,1367,1367,6,0,0,1,1,273.4,400.22,,59.6,66.7,102.87,1.0,1.0,893.0,200.0,693.0,0.224,1,3,2,0.333,0.5,0.167,Silver,2,US,PulseMart,52,1447,0,0,0,0,0
M12368,2026-04-01,1,105,1388,,5,0,1,1,1,347.0,425.82,,54.18,85.16,160.27,0.5,0.018,841.0,0.0,841.0,0.0,0,3,2,0.4,0.4,0.2,Gold,3,IN,PulseHome,36,1543,0,0,0,0,0
M12421,2026-04-01,1,141,1254,940,6,0,1,1,1,250.8,350.61,,35.86,58.43,98.45,0.5,0.027,702.0,156.0,546.0,0.2222,1,3,1,0.333,0.167,0.5,Bronze,1,AE,PulseHome,54,1314,0,0,0,0,0
M12424,2026-04-01,1,143,1139,710,6,0,1,2,2,227.8,332.74,,103.41,55.46,116.35,0.5,0.018,723.0,100.0,623.0,0.1383,1,3,3,0.5,0.167,0.333,Bronze,1,IN,PulseMart,25,1159,0,0,0,0,0
M12429,2026-04-01,1,143,760,158,5,0,2,3,3,190.0,249.56,,183.94,49.91,126.92,0.333,0.017,437.0,50.0,387.0,0.1144,1,3,1,0.4,0.4,0.2,Platinum,4,IN,PulseEats,42,908,0,0,0,0,0
M12453,2026-04-01,1,16,601,,6,1,1,3,3,120.2,409.93,40.96,160.83,68.32,125.13,2.0,41.96,917.0,0.0,917.0,0.0,0,2,2,0.0,0.833,0.167,Bronze,1,US,PulseMart,58,677,0,0,0,0,0
M12476,2026-04-01,1,93,578,93,2,0,1,1,1,578.0,166.67,,59.45,83.34,107.22,0.5,0.017,318.0,50.0,268.0,0.1572,1,2,2,0.5,0.5,0.0,Bronze,1,SG,PulseHome,37,1529,0,0,0,0,0
M12483,2026-04-01,1,132,1204,341,8,0,1,3,3,172.0,558.0,,165.83,69.75,112.2,0.5,0.014,997.0,103.0,894.0,0.1033,1,3,2,0.375,0.5,0.125,Bronze,1,IN,PulseEats,50,1281,0,0,0,0,0
M12492,2026-04-01,1,122,122,122,1,0,1,1,1,,38.54,,38.54,38.54,38.54,0.5,0.025,89.0,50.0,39.0,0.5618,1,1,1,0.0,0.0,1.0,Bronze,1,GB,PulseMart,23,1304,0,0,0,0,0
M12499,2026-04-01,1,0,0,,1,1,1,1,1,,73.97,73.97,73.97,73.97,73.97,2.0,74.97,170.0,0.0,170.0,0.0,0,1,1,0.0,1.0,0.0,Silver,2,AE,PulseMart,25,990,0,0,0,0,0
M12578,2026-04-01,1,26,603,,3,2,2,2,2,301.5,130.16,80.34,80.34,43.39,49.82,3.0,81.34,300.0,0.0,300.0,0.0,0,2,1,0.333,0.0,0.667,Silver,2,US,PulseMart,54,957,0,0,0,0,0
M12596,2026-04-01,1,34,1047,620,6,1,1,2,2,209.4,459.34,57.29,179.26,76.56,121.97,2.0,58.29,803.0,88.0,715.0,0.1096,1,3,1,0.5,0.333,0.167,Bronze,1,SG,PulseEats,50,1336,0,0,0,0,0
M12637,2026-04-01,1,158,246,,2,0,1,2,2,246.0,161.06,,161.06,80.53,133.45,0.5,0.035,282.0,0.0,282.0,0.0,0,1,1,1.0,0.0,0.0,Gold,3,GB,PulseEats,57,442,0,0,0,0,0
M12644,2026-04-01,1,329,934,,3,0,0,1,1,467.0,233.45,,21.48,77.82,155.93,1.0,1.0,467.0,0.0,467.0,0.0,0,2,1,0.333,0.0,0.667,Bronze,1,US,PulseHome,28,1040,0,0,0,0,0
M12645,2026-04-01,1,236,471,,2,0,0,1,1,471.0,67.11,,36.59,33.56,36.59,1.0,1.0,154.0,0.0,154.0,0.0,0,2,1,0.5,0.5,0.0,Bronze,1,IN,PulseMart,45,593,0,0,0,0,0
M12667,2026-04-01,1,332,1494,,5,0,0,1,1,373.5,272.95,,24.15,54.59,107.07,1.0,1.0,546.0,0.0,546.0,0.0,0,3,1,0.4,0.2,0.4,Silver,2,SG,PulseHome,25,1804,0,0,0,0,0
M12679,2026-04-01,1,209,1598,,4,0,0,2,2,532.7,252.63,,85.52,63.16,104.69,1.0,1.0,441.0,0.0,441.0,0.0,0,2,1,0.5,0.0,0.5,Gold,3,US,PulseEats,48,1780,0,0,0,0,0
M12711,2026-04-01,1,277,293,,2,0,0,2,1,293.0,151.6,,151.6,75.8,127.34,1.0,1.0,349.0,0.0,349.0,0.0,0,2,1,0.5,0.0,0.5,Silver,2,IN,PulseMart,21,,1,0,0,0,0
M12797,2026-04-01,1,87,900,,3,1,1,1,1,450.0,99.14,25.97,25.97,33.05,38.26,2.0,26.97,199.0,0.0,199.0,0.0,0,2,1,0.0,0.333,0.667,Platinum,4,IN,PulseHome,51,1297,0,0,0,0,0
M12954,2026-04-01,1,57,1094,,5,1,1,2,2,273.5,338.01,87.19,161.49,67.6,87.19,2.0,88.19,592.0,0.0,592.0,0.0,0,3,1,0.4,0.2,0.4,Platinum,4,GB,PulseEats,43,1577,0,0,0,0,0
M12962,2026-04-01,1,209,1253,209,4,0,0,1,1,417.7,264.07,,83.46,66.02,93.11,1.0,1.0,607.0,100.0,507.0,0.1647,1,2,1,0.5,0.0,0.5,Platinum,4,AE,PulseMart,25,1329,0,0,0,0,0
M12964,2026-04-01,1,6,459,95,3,1,2,2,2,229.5,135.52,50.08,90.36,45.17,50.08,1.0,1.237,312.0,50.0,262.0,0.1603,1,2,1,0.0,0.333,0.667,Bronze,1,US,PulseMart,45,1729,0,0,0,0,0
M12975,2026-04-01,1,73,358,,3,1,1,3,3,179.0,202.07,79.47,202.07,67.36,79.47,2.0,80.47,465.0,0.0,465.0,0.0,0,2,1,0.667,0.0,0.333,Bronze,1,IN,PulseMart,28,540,0,0,0,0,0
M12980,2026-04-01,1,236,1595,236,7,0,0,2,2,265.8,522.32,,183.61,74.62,121.57,1.0,1.0,1045.0,322.0,723.0,0.3081,1,3,1,0.143,0.429,0.429,Bronze,1,US,PulseHome,49,1633,0,0,0,0,0
M13042,2026-04-01,1,204,1276,439,6,0,0,1,1,255.2,340.47,,55.87,56.75,95.52,1.0,1.0,595.0,192.0,403.0,0.3227,1,3,1,0.167,0.667,0.167,Bronze,1,US,PulseEats,37,1400,0,0,0,0,0
M13063,2026-04-01,1,123,616,,6,0,1,3,3,123.2,330.1,,201.71,55.02,143.24,0.5,0.007,650.0,0.0,650.0,0.0,0,3,2,0.167,0.5,0.333,Silver,2,IN,PulseHome,34,,1,0,0,0,0
M13085,2026-04-01,1,105,621,,5,0,1,3,3,155.3,283.65,,178.22,56.73,82.3,0.5,0.015,567.0,0.0,567.0,0.0,0,1,1,0.0,0.0,1.0,Gold,3,US,PulseHome,22,843,0,0,0,0,0
M13104,2026-04-01,1,16,944,,4,1,1,2,2,314.7,197.2,71.03,134.07,49.3,71.03,2.0,72.03,394.0,0.0,394.0,0.0,0,3,1,0.25,0.5,0.25,Platinum,4,IN,PulseHome,51,1095,0,0,0,0,0
M13157,2026-04-01,1,174,867,,4,0,2,2,1,289.0,282.04,,120.67,70.51,97.85,0.333,0.008,493.0,0.0,493.0,0.0,0,2,1,0.75,0.25,0.0,Bronze,1,US,PulseEats,25,959,0,0,0,0,0
M13176,2026-04-01,1,177,780,780,2,0,1,1,1,780.0,93.86,,55.65,46.93,55.65,0.5,0.018,187.0,76.0,111.0,0.4064,1,2,1,0.5,0.5,0.0,Gold,3,US,PulseHome,42,986,0,0,0,0,0
M13271,2026-04-01,1,272,548,548,7,0,0,3,2,91.3,504.76,,185.32,72.11,134.35,1.0,1.0,1010.0,50.0,960.0,0.0495,1,3,1,0.143,0.571,0.286,Silver,2,US,PulseHome,55,575,0,0,0,0,0
M13336,2026-04-01,1,301,939,,6,0,0,1,1,187.8,372.63,,74.03,62.11,78.59,1.0,1.0,730.0,0.0,730.0,0.0,0,3,2,0.333,0.333,0.333,Bronze,1,GB,PulseHome,43,1158,0,0,0,0,0
M13356,2026-04-01,1,51,1341,,5,1,1,1,1,335.3,256.46,46.34,46.34,51.29,89.22,2.0,47.34,474.0,0.0,474.0,0.0,0,1,2,0.0,0.0,1.0,Silver,2,AE,PulseEats,31,1767,0,0,0,0,0
M13359,2026-04-01,1,129,550,424,4,0,1,1,1,183.3,210.42,,55.08,52.61,65.1,0.5,0.018,485.0,142.0,343.0,0.2928,1,2,1,0.5,0.5,0.0,Bronze,1,US,PulseMart,40,576,0,0,0,0,0
M13549,2026-04-01,1,102,1558,152,8,0,3,4,4,222.6,539.69,,285.02,67.46,138.92,0.25,0.004,1080.0,300.0,780.0,0.2778,1,3,1,0.25,0.625,0.125,Bronze,1,IN,PulseHome,49,1638,0,0,0,0,0
M13576,2026-04-01,1,161,1143,1143,3,0,1,2,2,571.5,363.65,,319.45,121.22,234.68,0.5,0.012,823.0,88.0,735.0,0.1069,1,2,2,0.667,0.0,0.333,Platinum,4,IN,PulseMart,22,1529,0,0,0,0,0
M13676,2026-04-01,1,49,1188,,9,1,2,2,2,148.5,756.39,72.13,151.93,84.04,303.29,1.0,0.905,1538.0,0.0,1538.0,0.0,0,2,2,0.0,0.444,0.556,Bronze,1,IN,PulseHome,37,1509,0,0,0,0,0
M13686,2026-04-01,1,155,1503,155,6,0,1,1,1,300.6,459.98,,19.19,76.66,131.18,0.5,0.05,1059.0,94.0,965.0,0.0888,1,2,1,0.667,0.333,0.0,Silver,2,GB,PulseMart,48,1571,0,0,0,0,0
M13696,2026-04-01,1,11,1139,291,9,2,2,6,6,142.4,570.11,125.68,397.83,63.35,93.62,3.0,126.68,1019.0,157.0,862.0,0.1541,1,3,2,0.333,0.444,0.222,Platinum,4,US,PulseEats,28,1205,0,0,0,0,0
M13701,2026-04-01,1,18,1082,,5,1,1,1,1,270.5,276.79,91.79,91.79,55.36,91.79,2.0,92.79,637.0,0.0,637.0,0.0,0,3,1,0.6,0.2,0.2,Bronze,1,US,PulseMart,41,1162,0,0,0,0,0
M13729,2026-04-01,1,28,676,676,5,1,1,3,3,169.0,329.56,27.03,222.9,65.91,117.49,2.0,28.03,659.0,158.0,501.0,0.2398,1,3,1,0.4,0.4,0.2,Gold,3,IN,PulseHome,37,729,0,0,0,0,0
M13731,2026-04-01,1,221,1152,402,4,0,0,1,1,384.0,388.03,,60.73,97.01,165.07,1.0,1.0,874.0,50.0,824.0,0.0572,1,2,2,0.5,0.5,0.0,Silver,2,AE,PulseMart,37,1261,0,0,0,0,0
M13787,2026-04-01,1,53,217,,2,1,1,2,2,217.0,371.32,316.07,371.32,185.66,316.07,2.0,317.07,650.0,0.0,650.0,0.0,0,2,1,0.5,0.0,0.5,Bronze,1,US,PulseEats,36,263,0,0,0,0,0
M13824,2026-04-01,1,150,1233,1233,5,0,1,1,1,308.3,303.96,,51.27,60.79,105.54,0.5,0.019,623.0,150.0,473.0,0.2408,1,3,2,0.4,0.2,0.4,Bronze,1,IN,PulseHome,47,1286,0,0,0,0,0
M13846,2026-04-01,1,36,789,36,8,1,1,3,3,112.7,324.24,63.44,149.49,40.53,68.41,2.0,64.44,727.0,141.0,586.0,0.1939,1,3,2,0.375,0.5,0.125,Bronze,1,IN,PulseMart,46,823,0,0,0,0,0
M13941,2026-04-01,1,244,1042,,5,0,0,2,2,260.5,268.14,,71.49,53.63,85.23,1.0,1.0,527.0,0.0,527.0,0.0,0,3,2,0.4,0.2,0.4,Silver,2,US,PulseHome,54,1489,0,0,0,0,0
M13955,2026-04-01,1,260,493,417,7,0,0,4,3,82.2,565.58,,373.19,80.8,152.05,1.0,1.0,1292.0,100.0,1192.0,0.0774,1,3,2,0.429,0.143,0.429,Gold,3,GB,PulseMart,45,845,0,0,0,0,0
M13990,2026-04-01,1,139,1517,,5,0,2,4,3,379.3,489.92,,390.9,97.98,106.57,0.333,0.005,912.0,0.0,912.0,0.0,0,3,2,0.6,0.2,0.2,Silver,2,IN,PulseEats,47,1709,0,0,0,0,0
M14111,2026-04-01,1,56,547,,3,1,1,2,2,273.5,149.47,42.18,109.77,49.82,67.59,2.0,43.18,298.0,0.0,298.0,0.0,0,3,1,0.333,0.333,0.333,Bronze,1,IN,PulseHome,29,712,0,0,0,0,0
M14146,2026-04-01,1,302,302,,1,0,0,1,1,,74.94,,74.94,74.94,74.94,1.0,1.0,172.0,0.0,172.0,0.0,0,1,1,0.0,1.0,0.0,Gold,3,AE,PulseMart,34,519,0,0,0,0,0
