transaction_id,member_id,transaction_date,amount,points_earned,points_redeemed,channel,brand,transaction_type
T127434,M28788,2022-05-27 10:12:51,60.91,107.0,0,app,PulseEats,purchase
T127435,M28789,2024-08-30 03:12:29,35.43,62.0,0,app,PulseEats,purchase
T127436,M28789,2024-08-26 20:44:55,52.22,91.0,0,in_store,PulseEats,purchase
T127437,M28789,2024-07-03 21:42:13,27.21,48.0,0,in_store,PulseEats,purchase
T127438,M28789,2024-02-08 18:37:27,39.15,78.0,50,online,PulseHome,purchase
T127439,M28789,2024-05-03 00:27:50,32.1,56.0,0,app,PulseEats,purchase
T127440,M28790,2024-09-29 17:37:29,90.53,208.0,150,app,PulseMart,purchase
T127441,M28790,2023-05-01 08:16:02,29.39,51.0,0,online,PulseEats,purchase
T127442,M28790,2022-02-23 00:41:55,108.51,190.0,0,app,PulseEats,purchase
T127443,M28790,2024-04-04 08:43:31,65.88,115.0,0,app,PulseEats,purchase
T127444,M28791,2026-01-09 08:47:19,31.47,72.0,72,in_store,PulseMart,purchase
T127445,M28791,2025-12-25 01:38:29,39.62,79.0,0,app,PulseHome,purchase
T127446,M28791,2026-05-27 08:00:57,31.51,72.0,0,app,PulseMart,purchase
T127447,M28791,2025-06-22 03:25:24,56.06,129.0,0,in_store,PulseMart,purchase
T127448,M28792,2026-04-27 07:30:20,110.65,221.0,0,app,PulseHome,purchase
T127449,M28792,2025-02-20 02:52:30,43.34,100.0,0,in_store,PulseMart,purchase
T127450,M28792,2025-08-10 21:58:30,75.04,173.0,0,in_store,PulseMart,purchase
T127451,M28792,2024-12-03 15:39:24,66.38,153.0,0,app,PulseMart,purchase
T127452,M28792,2026-03-31 21:59:40,38.92,90.0,90,online,PulseMart,purchase
T127453,M28792,2024-11-06 15:53:53,40.3,93.0,93,app,PulseMart,purchase
T127454,M28792,2026-04-30 15:07:45,79.6,183.0,0,app,PulseMart,purchase
T127455,M28793,2024-07-23 17:18:09,32.25,64.0,0,in_store,PulseHome,purchase
T127456,M28793,2024-02-18 19:10:29,139.08,278.0,0,online,PulseHome,purchase
T127457,M28793,2025-04-01 09:41:31,34.87,70.0,50,app,PulseHome,purchase
T127458,M28793,2024-06-22 01:00:31,67.84,136.0,0,in_store,PulseHome,purchase
T127459,M28793,2021-06-03 00:22:37,54.06,108.0,108,online,PulseHome,purchase
T127460,M28793,2024-03-12 13:32:53,51.56,103.0,0,in_store,PulseHome,purchase
T127461,M28794,2022-11-09 03:03:11,46.08,81.0,0,in_store,PulseEats,purchase
T127462,M28794,2022-10-30 17:42:27,73.19,128.0,0,online,PulseEats,purchase
T127463,M28794,2024-05-31 02:38:21,40.94,72.0,0,app,PulseEats,purchase
T127464,M28794,2022-07-18 21:04:11,57.02,100.0,0,in_store,PulseEats,purchase
T127465,M28794,2022-02-07 09:44:53,35.34,62.0,0,in_store,PulseEats,purchase
T127466,M28794,2025-06-28 17:45:32,35.51,62.0,62,online,PulseEats,purchase
T127467,M28795,2026-02-13 10:38:18,48.97,98.0,0,app,PulseHome,purchase
T127468,M28795,2026-04-22 12:31:59,128.9,258.0,0,in_store,PulseHome,purchase
T127469,M28795,2026-02-18 20:51:34,52.51,105.0,0,online,PulseHome,purchase
T127470,M28795,2026-02-14 22:24:41,65.75,132.0,0,in_store,PulseHome,purchase
T127471,M28795,2025-06-17 10:43:04,33.84,68.0,0,online,PulseHome,purchase
T127472,M28795,2025-08-28 14:15:39,56.97,114.0,0,app,PulseHome,purchase
T127473,M28796,2024-04-08 12:09:05,94.1,188.0,0,app,PulseHome,purchase
T127474,M28796,2023-12-06 06:20:40,48.59,97.0,50,online,PulseHome,purchase
T127475,M28796,2025-11-18 07:07:39,35.37,71.0,0,in_store,PulseHome,purchase
T127476,M28796,2025-04-02 17:45:58,53.65,107.0,0,in_store,PulseHome,purchase
T127477,M28796,2026-03-09 19:59:18,44.26,89.0,0,online,PulseHome,purchase
T127478,M28796,2024-01-02 10:52:38,26.86,54.0,0,app,PulseHome,purchase
T127479,M28796,2025-03-08 18:54:25,67.67,156.0,0,app,PulseMart,purchase
T127480,M28796,2026-01-27 08:04:32,33.54,67.0,0,online,PulseHome,purchase
T127481,M28797,2023-09-24 03:19:40,49.93,87.0,0,in_store,PulseEats,purchase
T127482,M28797,2024-02-14 09:24:13,140.12,280.0,0,online,PulseHome,purchase
T127483,M28797,2025-08-01 14:44:37,82.66,190.0,190,in_store,PulseMart,purchase
T127484,M28797,2026-05-21 09:15:42,34.69,61.0,0,online,PulseEats,purchase
T127485,M28797,2025-05-12 01:24:12,78.28,137.0,0,in_store,PulseEats,purchase
T127486,M28797,2025-01-16,58.22,116.0,0,app,PulseHome,purchase
T127487,M28798,2024-02-07 07:26:20,69.54,122.0,0,app,PulseEats,purchase
T127488,M28798,2023-06-08 17:03:23,67.09,117.0,0,online,PulseEats,purchase
T127489,M28798,2022-02-09 19:30:29,18.3,32.0,0,online,PulseEats,purchase
T127490,M28798,2023-03-22 11:22:03,61.55,108.0,50,online,PulseEats,purchase
T127491,M28799,2024-01-18 16:31:19,56.19,112.0,50,in_store,PulseHome,purchase
T127492,M28799,2025-08-11 08:09:44,74.66,131.0,0,online,PulseEats,purchase
T127493,M28799,2023-01-15 08:19:49,52.36,105.0,0,online,PulseHome,purchase
T127494,M28800,2022-09-06 10:56:58,88.33,203.0,0,online,PulseMart,purchase
T127495,M28800,2024-12-30 15:23:38,193.78,388.0,0,app,PulseHome,purchase
T127496,M28800,2022-11-20 07:36:28,71.75,144.0,0,app,PulseHome,purchase
T127497,M28800,2022-06-20 03:24:13,34.87,70.0,0,in_store,PulseHome,purchase
T127498,M28800,2023-12-02 07:48:08,-67.23,134.0,0,online,PulseHome,purchase
T127499,M28801,2026-03-03 21:47:47,60.66,140.0,0,online,PulseMart,purchase
T127500,M28801,2026-03-13 21:36:23,147.86,340.0,0,app,PulseMart,purchase
T127501,M28801,2026-03-24 07:42:30,35.42,81.0,0,app,PulseMart,purchase
T127502,M28802,2025-10-02 14:07:11,42.47,74.0,0,online,PulseEats,purchase
T127503,M28802,2023-09-13 12:52:52,53.26,93.0,0,app,PulseEats,purchase
T127504,M28802,2024-08-19 16:21:21,144.33,253.0,0,online,PulseEats,purchase
T127505,M28802,2025-09-13 10:41:55,39.14,68.0,0,in_store,PulseEats,purchase
T127506,M28802,2023-04-28 04:04:58,104.86,184.0,0,online,PulseEats,purchase
T127507,M28802,2025-04-06 03:50:17,20.13,35.0,0,online,PulseEats,purchase
T127508,M28803,2024-03-13 20:18:11,47.64,95.0,0,in_store,PulseHome,purchase
T127509,M28803,2026-05-20 05:01:01,70.02,140.0,0,in_store,PulseHome,purchase
T127510,M28803,2025-04-13 06:43:49,60.32,121.0,0,app,PulseHome,purchase
T127511,M28803,2022-09-23 10:26:50,84.26,169.0,50,online,PulseHome,purchase
T127512,M28803,2023-05-21 02:36:34,15.49,31.0,0,app,PulseHome,purchase
T127513,M28804,2026-04-15 04:10:24,46.52,107.0,0,in_store,PulseMart,purchase
T127514,M28804,2025-08-01 11:55:43,48.86,112.0,0,in_store,PulseMart,purchase
T127515,M28804,2025-10-26 03:19:53,185.64,427.0,0,in_store,PulseMart,purchase
T127516,M28804,2026-06-26 13:01:07,81.31,187.0,0,in_store,PulseMart,purchase
T127517,M28804,2025-09-10 21:14:16,124.1,285.0,0,online,PulseMart,purchase
T127518,M28804,2026-05-16 23:01:39,91.57,160.0,0,in_store,PulseEats,purchase
T127519,M28804,2026-01-14 18:37:05,48.87,112.0,0,in_store,PulseMart,purchase
T127520,M28805,2025-04-01 23:07:53,121.42,212.0,0,online,PulseEats,purchase
T127521,M28805,2026-01-15 18:39:12,113.3,198.0,0,app,PulseEats,purchase
T127522,M28805,2025-03-13 05:36:45,106.38,186.0,0,app,PulseEats,purchase
T127523,M28805,2026-01-10 02:55:51,55.65,97.0,97,in_store,PulseEats,purchase
T127524,M28805,2025-09-21 15:02:34,34.75,61.0,0,online,PulseEats,purchase
T127525,M28806,2024-10-14 05:55:26,16.17,32.0,0,app,PulseHome,purchase
T127526,M28806,2023-10-15 07:17:06,20.78,36.0,0,app,PulseEats,purchase
T127527,M28806,2024-01-18 15:50:37,29.93,52.0,0,online,PulseEats,purchase
T127528,M28806,2025-03-15 13:10:01,42.76,75.0,0,online,PulseEats,purchase
T127529,M28806,2023-10-13 14:29:46,17.65,31.0,0,in_store,PulseEats,purchase
T127530,M28806,2024-05-05 00:40:37,38.5,67.0,0,app,PulseEats,purchase
T127531,M28806,2023-02-18 01:16:26,139.85,245.0,0,app,PulseEats,purchase
T127532,M28807,2023-12-22 19:43:31,50.3,88.0,0,app,PulseEats,purchase
T127533,M28807,2024-02-09 09:18:29,32.23,74.0,50,in_store,PulseMart,purchase
T127534,M28807,2023-07-24 21:25:41,51.76,91.0,0,online,PulseEats,purchase
T127535,M28808,2024-02-19 22:56:47,59.48,104.0,0,app,PulseEats,purchase
T127536,M28808,2023-01-19 13:26:32,272.66,477.0,0,in_store,PulseEats,purchase
T127537,M28809,2026-01-11 12:02:55,46.2,92.0,0,app,PulseHome,purchase
T127538,M28809,2026-02-23 14:33:02,99.13,198.0,150,app,PulseHome,purchase
T127539,M28809,2025-01-30 22:18:03,58.23,116.0,0,online,PulseHome,purchase
T127540,M28809,2026-05-04 05:16:55,59.04,118.0,0,app,PulseHome,purchase
T127541,M28809,2026-06-15 18:50:26,41.14,82.0,0,in_store,PulseHome,purchase
T127542,M28810,2025-01-06 14:29:26,143.65,330.0,0,app,PulseMart,purchase
T127543,M28810,2024-05-23 03:08:53,76.49,176.0,100,online,PulseMart,purchase
T127544,M28810,2025-10-11 17:13:19,50.65,116.0,0,online,PulseMart,purchase
T127545,M28810,2025-04-17 00:49:27,35.0,80.0,0,app,PulseMart,purchase
T127546,M28810,2024-06-23 08:23:58,144.61,333.0,0,online,PulseMart,purchase
T127547,M28811,2024-04-20 21:45:29,49.94,87.0,0,app,PulseEats,purchase
T127548,M28811,2025-05-12 05:39:28,65.43,115.0,0,in_store,PulseEats,purchase
T127549,M28812,2023-03-11 06:56:00,164.14,328.0,0,app,PulseHome,purchase
T127550,M28812,2023-05-21 17:34:09,71.09,142.0,100,in_store,PulseHome,purchase
T127551,M28812,2025-08-14 10:18:30,31.9,64.0,0,in_store,PulseHome,purchase
T127552,M28812,2026-03-16 01:59:05,56.7,113.0,113,online,PulseHome,purchase
T127553,M28812,2025-02-25 12:03:14,34.6,69.0,0,app,PulseHome,purchase
T127554,M28813,2025-03-22 02:40:06,59.97,105.0,0,online,PulseEats,purchase
T127555,M28813,2022-04-27 23:17:30,24.6,43.0,43,app,PulseEats,purchase
T127556,M28813,2026-01-08 23:39:51,49.6,87.0,0,app,PulseEats,purchase
T127557,M28813,2023-11-01 13:42:12,55.37,97.0,0,online,PulseEats,purchase
T127558,M28813,2023-01-17 06:23:12,45.89,92.0,0,app,PulseHome,purchase
T127559,M28813,2022-11-24 19:45:54,15.39,27.0,0,in_store,PulseEats,purchase
T127560,M28813,2023-10-13 23:01:00,13.73,24.0,0,app,PulseEats,purchase
T127561,M28814,2026-01-03 00:34:29,55.2,97.0,0,online,PulseEats,purchase
T127562,M28814,2026-01-25 23:15:12,74.74,131.0,0,app,PulseEats,purchase
T127563,M28814,2026-04-13 13:17:23,21.76,38.0,38,online,PulseEats,purchase
T127564,M28814,2026-03-20 15:46:22,30.37,53.0,0,online,PulseEats,purchase
T127565,M28815,2024-01-23 05:28:08,116.69,204.0,0,app,PulseEats,purchase
T127566,M28815,2025-02-09 06:13:34,55.53,97.0,0,online,PulseEats,purchase
T127567,M28816,2025-01-14 04:53:14,68.88,138.0,0,in_store,PulseHome,purchase
T127568,M28816,2025-03-12 22:33:40,20.25,40.0,0,app,PulseHome,purchase
T127569,M28816,2025-04-14 11:42:40,121.5,243.0,50,in_store,PulseHome,purchase
T127570,M28816,2024-06-25 21:58:01,42.55,85.0,0,in_store,PulseHome,purchase
T127571,M28817,2025-01-14 16:32:10,36.08,72.0,0,app,PulseHome,purchase
T127572,M28817,2026-04-27 08:56:15,61.97,124.0,0,online,PulseHome,purchase
T127573,M28818,2026-06-23 21:53:58,38.87,78.0,78,online,PulseHome,purchase
T127574,M28818,2026-05-22 23:06:19,359.99,720.0,0,online,PulseHome,purchase
T127575,M28818,2026-03-31 20:50:32,35.67,62.0,0,in_store,PulseEats,purchase
T127576,M28818,2026-06-08 10:34:20,16.56,33.0,0,online,PulseHome,purchase
T127577,M28818,2026-04-21,119.62,239.0,0,app,PulseHome,purchase
T127578,M28819,2025-04-08 11:28:50,23.25,53.0,0,online,PulseMart,purchase
T127579,M28819,2021-06-02 17:18:32,28.18,65.0,65,online,PulseMart,purchase
T127580,M28819,2022-05-31 14:22:09,104.66,241.0,0,in_store,PulseMart,purchase
T127581,M28819,2021-06-26 21:11:18,65.49,151.0,0,app,PulseMart,purchase
T127582,M28819,2021-08-17 08:07:53,39.02,78.0,0,in_store,PulseHome,purchase
T127583,M28820,2025-01-25 18:08:23,77.01,154.0,0,app,PulseHome,purchase
T127584,M28820,2025-03-14 01:34:05,79.13,158.0,0,in_store,PulseHome,purchase
T127585,M28820,2023-03-08 19:26:57,58.46,117.0,100,online,PulseHome,purchase
T127586,M28820,2023-07-29 20:04:12,144.05,288.0,0,in_store,PulseHome,purchase
T127587,M28820,2022-09-22 05:40:09,31.84,64.0,0,app,PulseHome,purchase
T127588,M28821,2024-11-07 16:13:15,81.53,143.0,0,app,PulseEats,purchase
T127589,M28821,2023-10-10 01:48:08,64.46,129.0,0,online,PulseHome,purchase
T127590,M28822,2025-10-10 17:22:04,166.32,383.0,0,in_store,PulseMart,purchase
T127591,M28822,2025-09-29 03:05:34,33.92,78.0,0,in_store,PulseMart,purchase
T127592,M28822,2025-08-08 09:45:24,47.83,84.0,0,online,PulseEats,purchase
T127593,M28822,2025-12-26 18:26:18,44.17,102.0,0,in_store,PulseMart,purchase
T127594,M28823,2025-12-25 10:23:45,74.02,130.0,0,app,PulseEats,purchase
T127595,M28823,2024-11-29 06:43:17,58.15,102.0,0,app,PulseEats,purchase
T127596,M28823,2026-01-24 07:11:49,17.66,31.0,0,online,PulseEats,purchase
T127597,M28824,2026-02-27 00:11:24,115.07,265.0,0,online,PulseMart,purchase
T127598,M28824,2025-03-28 23:32:37,33.53,77.0,0,in_store,PulseMart,purchase
T127599,M28824,2025-01-11 09:10:40,20.12,46.0,0,in_store,PulseMart,purchase
T127600,M28824,2025-10-28 07:43:13,27.71,64.0,0,app,PulseMart,purchase
T127601,M28824,2026-05-11 17:14:45,55.98,129.0,0,in_store,PulseMart,purchase
T127602,M28825,2024-12-16 18:12:14,50.33,101.0,0,in_store,PulseHome,purchase
T127603,M28825,2024-10-20 19:10:09,21.79,44.0,0,online,PulseHome,purchase
T127604,M28825,2024-09-30,31.77,64.0,0,app,PulseHome,purchase
T127605,M28825,2025-05-14 18:18:48,66.01,132.0,132,in_store,PulseHome,purchase
T127606,M28826,2025-08-12 19:36:35,78.6,181.0,0,online,PulseMart,purchase
T127607,M28826,2026-02-13 08:44:46,96.37,222.0,0,in_store,PulseMart,purchase
T127608,M28826,2024-11-30 13:27:03,11.23,26.0,0,app,PulseMart,purchase
T127609,M28826,2024-12-07 01:22:56,-62.58,144.0,0,in_store,PulseMart,purchase
T127610,M28827,2023-04-10 16:27:19,20.95,42.0,42,online,PulseHome,purchase
T127611,M28827,2022-01-12 17:44:14,59.74,105.0,0,app,PulseEats,purchase
T127612,M28828,2024-10-05 23:38:52,25.88,45.0,45,app,PulseEats,purchase
T127613,M28828,2025-02-03 12:55:03,100.85,176.0,176,in_store,PulseEats,purchase
T127614,M28828,2024-04-02 04:25:14,52.27,91.0,0,in_store,PulseEats,purchase
T127615,M28828,2026-05-31 02:41:54,56.74,99.0,0,online,PulseEats,purchase
T127616,M28828,2024-02-13 06:53:59,26.9,47.0,0,online,PulseEats,purchase
T127617,M28828,2025-01-04 17:04:17,44.82,78.0,0,online,PulseEats,purchase
T127618,M28829,2026-05-24 17:23:34,41.43,73.0,0,app,PulseEats,purchase
T127619,M28829,2026-04-12 22:27:58,28.85,66.0,66,app,PulseMart,purchase
T127620,M28829,2026-04-01 10:41:14,99.84,230.0,0,online,PulseMart,purchase
T127621,M28829,2026-05-28 18:35:08,75.69,174.0,0,app,PulseMart,purchase
T127622,M28829,2026-05-30 16:54:34,89.45,206.0,0,online,PulseMart,purchase
T127623,M28829,2026-05-09 05:23:49,20.44,47.0,0,in_store,PulseMart,purchase
T127624,M28830,2025-09-08 10:49:57,48.74,97.0,97,online,PulseHome,purchase
T127625,M28830,2026-05-22 17:24:55,39.88,80.0,0,in_store,PulseHome,purchase
T127626,M28830,2025-10-03 11:12:59,81.53,163.0,163,app,PulseHome,purchase
T127627,M28830,2025-10-24 03:12:39,56.53,113.0,0,online,PulseHome,purchase
T127628,M28830,2025-06-23 06:45:46,102.98,206.0,0,app,PulseHome,purchase
T127629,M28831,2022-04-22 23:12:03,30.95,71.0,0,app,PulseMart,purchase
T127630,M28831,2024-03-26 23:35:31,26.68,53.0,0,app,PulseHome,purchase
T127631,M28831,2023-11-29 19:16:56,101.71,234.0,0,online,PulseMart,purchase
T127632,M28832,2024-06-28 12:52:16,51.79,91.0,0,online,PulseEats,purchase
T127633,M28832,2025-07-01,19.78,35.0,0,online,PulseEats,purchase
T127634,M28832,2024-05-28 12:17:17,135.11,236.0,50,in_store,PulseEats,purchase
T127635,M28832,2026-06-08 17:20:20,39.67,69.0,0,online,PulseEats,purchase
T127636,M28832,2024-05-27 00:52:44,55.4,97.0,0,app,PulseEats,purchase
T127637,M28832,2026-01-10 08:12:01,32.9,58.0,0,app,PulseEats,purchase
T127638,M28833,2026-01-01 04:53:44,34.55,69.0,0,in_store,PulseHome,purchase
T127639,M28833,2026-03-25 06:04:18,66.74,133.0,0,online,PulseHome,purchase
T127640,M28833,2025-11-02 15:39:13,103.94,208.0,0,in_store,PulseHome,purchase
T127641,M28833,2026-06-20 17:51:02,55.99,129.0,129,in_store,PulseMart,purchase
T127642,M28834,2023-10-09 18:40:33,40.64,93.0,0,in_store,PulseMart,purchase
T127643,M28834,2024-10-14 10:22:38,52.9,122.0,0,online,PulseMart,purchase
T127644,M28834,2025-08-14 16:15:41,97.6,224.0,100,app,PulseMart,purchase
T127645,M28834,2025-10-29 21:32:18,31.7,73.0,0,app,PulseMart,purchase
T127646,M28834,2024-06-03 12:23:44,56.23,129.0,0,app,PulseMart,purchase
T127647,M28835,2024-05-02 05:00:13,144.85,290.0,0,online,PulseHome,purchase
T127648,M28835,2023-04-16 02:25:39,24.54,49.0,0,in_store,PulseHome,purchase
T127649,M28836,2024-10-16 10:09:11,31.72,56.0,0,app,PulseEats,purchase
T127650,M28836,2023-04-26 11:32:39,45.64,80.0,50,online,PulseEats,purchase
T127651,M28836,2025-04-16 12:09:29,97.25,170.0,50,app,PulseEats,purchase
T127652,M28836,2024-09-12 11:29:54,102.42,179.0,0,online,PulseEats,purchase
T127653,M28836,2025-01-13 16:05:27,32.61,57.0,0,in_store,PulseEats,purchase
T127654,M28836,2023-03-14 01:26:23,60.34,121.0,0,app,PulseHome,purchase
T127655,M28836,2025-11-21 19:21:33,253.38,443.0,0,online,PulseEats,purchase
T127656,M28836,2023-05-13 14:20:47,134.32,235.0,0,app,PulseEats,purchase
T127657,M28836,2023-09-30 04:29:28,146.54,256.0,0,app,PulseEats,purchase
T127658,M28837,2024-04-08 12:14:51,35.98,83.0,0,online,PulseMart,purchase
T127659,M28837,2026-05-20 22:17:03,36.74,85.0,0,app,PulseMart,purchase
T127660,M28837,2024-04-22 10:00:28,110.38,254.0,0,in_store,PulseMart,purchase
T127661,M28837,2025-07-05 00:42:20,32.31,65.0,0,app,PulseHome,purchase
T127662,M28837,2025-03-16 15:40:31,91.89,211.0,100,in_store,PulseMart,purchase
T127663,M28838,2026-05-10 20:33:07,47.59,95.0,95,app,PulseHome,purchase
T127664,M28838,2026-03-01 16:27:48,148.8,298.0,200,online,PulseHome,purchase
T127665,M28838,2026-06-14 02:28:15,75.72,151.0,0,in_store,PulseHome,purchase
T127666,M28838,2026-03-26 09:24:26,51.38,103.0,0,online,PulseHome,purchase
T127667,M28839,2024-08-23 10:44:11,51.83,119.0,0,online,PulseMart,purchase
T127668,M28839,2023-06-14 18:02:33,48.37,111.0,0,online,PulseMart,purchase
T127669,M28839,2026-06-18 04:22:59,96.28,221.0,0,online,PulseMart,purchase
T127670,M28839,2024-01-19 19:57:35,30.85,62.0,0,app,PulseHome,purchase
T127671,M28840,2025-02-20 04:31:42,63.82,112.0,0,online,PulseEats,purchase
T127672,M28840,2025-10-27 04:33:14,14.97,34.0,0,online,PulseMart,purchase
T127673,M28840,2024-12-31 03:15:33,23.53,54.0,0,online,PulseMart,purchase
T127674,M28840,2025-06-05 17:07:49,108.48,250.0,0,online,PulseMart,purchase
T127675,M28840,2025-03-27 12:17:26,97.49,224.0,200,online,PulseMart,purchase
T127676,M28841,2025-08-06 02:54:47,75.65,174.0,0,in_store,PulseMart,purchase
T127677,M28841,2023-09-29 00:29:52,143.25,329.0,0,online,PulseMart,purchase
T127678,M28841,2024-02-29 21:02:20,65.93,152.0,0,online,PulseMart,purchase
T127679,M28841,2025-06-12 09:50:36,131.69,303.0,0,app,PulseMart,purchase
T127680,M28841,2023-10-13 14:37:10,20.4,47.0,0,online,PulseMart,purchase
T127681,M28841,2023-05-01 02:24:21,37.71,87.0,0,app,PulseMart,purchase
T127682,M28841,2026-05-23 06:46:52,-25.47,51.0,0,online,PulseHome,purchase
T127683,M28842,2026-01-31 11:00:53,26.51,53.0,53,online,PulseHome,purchase
T127684,M28842,2026-06-06 20:01:02,85.8,172.0,0,app,PulseHome,purchase
T127685,M28842,2025-03-19 18:11:15,14.63,29.0,0,app,PulseHome,purchase
T127686,M28842,2025-08-22 11:04:55,175.72,351.0,0,online,PulseHome,purchase
T127687,M28842,2025-03-22 04:40:23,43.65,87.0,0,app,PulseHome,purchase
T127688,M28842,2025-06-21 15:44:55,25.59,59.0,0,online,PulseMart,purchase
T127689,M28842,2026-03-02 06:10:58,55.45,111.0,0,app,PulseHome,purchase
T127690,M28842,2025-09-19 03:26:11,27.79,56.0,0,in_store,PulseHome,purchase
T127691,M28843,2025-10-26 18:57:16,207.71,363.0,0,app,PulseEats,purchase
T127692,M28843,2025-12-13 06:36:36,99.6,174.0,0,online,PulseEats,purchase
T127693,M28843,2026-06-27 14:32:48,45.29,79.0,0,app,PulseEats,purchase
T127694,M28843,2025-10-04 12:44:18,25.87,45.0,0,app,PulseEats,purchase
T127695,M28844,2026-03-10 21:00:24,89.79,207.0,0,in_store,PulseMart,purchase
T127696,M28844,2026-06-20 14:31:31,44.84,103.0,0,in_store,PulseMart,purchase
T127697,M28844,2026-03-21 14:52:36,55.99,129.0,0,app,PulseMart,purchase
T127698,M28844,2026-05-01 21:55:59,55.79,128.0,128,in_store,PulseMart,purchase
T127699,M28844,2026-04-06 14:49:49,81.17,187.0,0,app,PulseMart,purchase
T127700,M28844,2026-06-20 06:49:48,49.6,114.0,0,online,PulseMart,purchase
T127701,M28844,2026-04-10 07:24:10,55.45,128.0,0,in_store,PulseMart,purchase
T127702,M28845,2026-04-20 02:37:16,59.19,118.0,0,in_store,PulseHome,purchase
T127703,M28845,2024-08-04 14:14:30,25.01,50.0,50,in_store,PulseHome,purchase
T127704,M28845,2025-10-05 08:28:06,63.77,128.0,0,in_store,PulseHome,purchase
T127705,M28845,2025-07-06 12:43:48,110.52,221.0,0,in_store,PulseHome,purchase
T127706,M28845,2026-04-28 07:31:38,48.55,97.0,97,online,PulseHome,purchase
T127707,M28845,2025-01-01 06:32:12,50.57,101.0,0,app,PulseHome,purchase
T127708,M28845,2025-03-19 11:36:09,61.37,123.0,0,app,PulseHome,purchase
T127709,M28845,2025-10-23 01:12:38,35.55,71.0,0,in_store,PulseHome,purchase
T127710,M28846,2026-04-12 04:49:47,29.18,51.0,0,app,PulseEats,purchase
T127711,M28846,2026-06-07 17:25:03,46.19,81.0,0,in_store,PulseEats,purchase
T127712,M28846,2026-02-07 14:38:00,125.12,219.0,0,app,PulseEats,purchase
T127714,M28846,2026-03-08 10:56:19,46.34,81.0,0,online,PulseEats,purchase
T127715,M28847,2025-10-22 09:21:43,70.47,123.0,100,in_store,PulseEats,purchase
T127716,M28847,2026-04-12 05:52:37,60.42,121.0,0,app,PulseHome,purchase
T127717,M28848,2023-01-07 17:42:04,50.03,115.0,115,online,PulseMart,purchase
T127718,M28848,2024-01-17 04:56:42,111.5,256.0,0,online,PulseMart,purchase
T127719,M28848,2022-06-11 21:19:09,213.44,491.0,0,in_store,PulseMart,purchase
T127720,M28848,2025-10-19 14:11:21,217.03,499.0,0,online,PulseMart,purchase
T127721,M28848,2023-07-09 09:53:43,37.36,86.0,0,in_store,PulseMart,purchase
